Watershed,Waterbody,Latitude,Longitude,dDATE,nDO,nPH,nTEMP,nSPCOND,nTDS,nDEPTH
Buzzards Bay,Bread And Cheese Brook,41.6534391,-71.07161149,2005-08-30,7.9,4.8,20.7,231.0,150.0,0.7
Buzzards Bay,Shingle Island River,41.66995111,-71.02512143,2005-08-30,7.2,5.4,21.0,102.0,66.0,0.6
Buzzards Bay,Copicut River,41.69276793,-71.03355135,2005-08-30,7.4,5.6,20.0,76.0,49.0,0.3
Buzzards Bay,Shingle Island River,41.70943898,-71.00445926,2005-08-30,6.6,4.4,20.8,98.0,64.0,1.2
Buzzards Bay,Weweantic River,41.82944027,-70.77145151,2005-08-30,6.8,5.7,21.2,120.0,78.0,1.0
Buzzards Bay,Weweantic River,41.77019551,-70.7544982,2005-08-30,7.6,6.1,21.3,126.0,82.0,0.7
Buzzards Bay,Sippican River,41.7342588,-70.77498583,2005-08-30,6.5,6.0,21.6,212.0,138.0,0.3
Buzzards Bay,Mattapoisett River,41.65978485,-70.83639194,2005-08-30,7.2,6.2,21.2,254.0,165.0,0.9
Buzzards Bay,Mattapoisett River,41.70573322,-70.84312803,2005-08-30,7.3,5.4,20.4,158.0,103.0,0.8
Buzzards Bay,Acushnet River,41.72449906,-70.89776922,2005-08-30,7.1,6.2,22.6,70.0,46.0,0.5
Buzzards Bay,Acushnet River,41.68195427,-70.9189306,2005-08-30,7.8,6.0,21.5,97.0,63.0,0.5
Buzzards Bay,Paskamanset River,41.58579649,-70.99038519,2005-08-30,7.2,5.6,21.2,130.0,84.0,0.8
Buzzards Bay,Unnamed Tributary,41.6868479,-70.77068505,2005-06-27,5.5,8.5,24.3,439.0,286.0,0.1
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-07-05,9.4,7.0,25.0,89.0,58.0,0.5
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-07-05,9.4,7.2,24.5,89.0,58.0,1.5
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-07-05,4.0,5.9,22.6,93.0,61.0,2.3
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-07-05,8.2,6.3,23.9,90.0,58.0,2.0
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-07-05,8.5,6.4,26.1,48.0,31.0,0.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-07-05,8.6,6.4,25.8,48.0,31.0,1.1
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-07-05,8.6,6.3,25.4,48.0,31.0,2.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-07-05,10.0,6.4,21.3,47.0,31.0,3.0
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-07-05,4.2,5.1,17.7,49.0,32.0,3.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-07-05,0.3,5.0,13.1,50.0,32.0,4.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-07-05,-0.2,6.3,12.1,100.0,65.0,5.5
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-07-06,8.1,6.2,25.2,82.0,53.0,0.6
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-07-06,8.0,6.3,25.2,83.0,54.0,1.5
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-07-06,7.9,6.3,25.2,82.0,53.0,2.4
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-07-06,1.7,5.8,21.6,87.0,56.0,3.5
Buzzards Bay,Snipatuit Pond,41.78090716,-70.86202375,2005-07-14,8.0,6.5,24.6,49.0,32.0,0.5
Buzzards Bay,Snipatuit Pond,41.78090716,-70.86202375,2005-07-14,8.0,6.5,24.5,49.0,32.0,1.0
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,8.3,5.8,23.2,37.0,24.0,0.7
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,8.3,5.8,23.3,37.0,24.0,1.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,8.2,5.9,23.2,37.0,24.0,2.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,8.2,5.8,23.2,37.0,24.0,3.6
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,9.2,5.5,16.9,35.0,23.0,4.6
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,8.5,5.4,15.3,36.0,23.0,5.6
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,4.9,5.0,13.6,37.0,24.0,6.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-07-07,3.4,4.9,13.2,37.0,24.0,7.5
Buzzards Bay,Leonards Pond,41.75026335,-70.80466442,2005-07-07,7.2,6.3,21.8,102.0,66.0,0.5
Buzzards Bay,Leonards Pond,41.75026335,-70.80466442,2005-07-07,7.0,6.4,21.9,102.0,66.0,1.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,8.1,6.5,26.8,38.0,25.0,0.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,8.1,6.5,26.6,38.0,25.0,1.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,7.8,6.3,26.4,38.0,25.0,2.4
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,7.8,6.3,25.8,38.0,25.0,3.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,7.5,6.0,24.0,37.0,24.0,4.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,7.6,5.9,19.6,36.0,23.0,5.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,6.0,5.8,16.8,36.0,24.0,6.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,2.0,5.7,14.8,38.0,25.0,7.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-08-04,1.0,5.7,14.5,38.0,25.0,8.1
Buzzards Bay,Leonards Pond,41.75026335,-70.80466442,2005-08-04,7.4,6.6,25.9,107.0,69.0,0.5
Buzzards Bay,Leonards Pond,41.75026335,-70.80466442,2005-08-04,0.5,6.2,23.7,112.0,73.0,1.2
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-08-11,7.1,6.7,27.2,97.0,63.0,0.5
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-08-11,6.7,6.6,26.9,97.0,63.0,1.2
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-08-11,6.1,6.5,26.7,97.0,63.0,1.8
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-08-11,8.5,7.6,28.8,50.0,33.0,0.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-08-11,8.5,7.3,27.4,50.0,33.0,1.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-08-11,7.9,6.6,26.6,50.0,33.0,2.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-08-11,2.5,5.8,23.2,51.0,33.0,3.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-08-11,0.8,5.8,19.2,54.0,35.0,4.0
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-08-11,-0.2,7.1,14.9,113.0,73.0,4.6
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-08-15,7.5,6.5,27.7,84.0,55.0,0.5
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-08-15,7.4,6.5,27.7,84.0,55.0,1.5
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-08-15,7.4,6.5,27.6,84.0,55.0,2.5
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-08-15,7.3,6.5,27.6,84.0,55.0,3.3
Buzzards Bay,Snipatuit Pond,41.78090716,-70.86202375,2005-08-15,7.3,6.5,27.3,52.0,34.0,0.5
Buzzards Bay,Snipatuit Pond,41.78090716,-70.86202375,2005-08-15,7.2,6.5,27.3,52.0,34.0,1.0
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-09-01,6.4,6.2,24.7,92.0,60.0,0.5
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-09-01,6.4,6.2,24.6,91.0,59.0,1.0
Buzzards Bay,Wenham Pond,41.9164327,-70.76349843,2005-09-01,6.2,6.2,24.5,91.0,59.0,1.7
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-09-01,8.9,7.0,25.1,49.0,32.0,0.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-09-01,7.7,6.3,24.5,49.0,32.0,1.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-09-01,7.2,6.2,24.4,47.0,31.0,2.5
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-09-01,7.1,6.1,24.4,49.0,32.0,3.6
Buzzards Bay,Dunham Pond,41.86851883,-70.73085416,2005-09-01,4.2,5.9,23.4,50.0,32.0,4.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,8.2,6.2,24.6,36.0,24.0,0.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,8.0,6.2,24.6,36.0,24.0,1.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,8.0,6.2,24.6,37.0,24.0,2.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,7.8,6.2,24.5,37.0,24.0,3.6
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,7.5,6.1,24.4,39.0,25.0,4.6
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,7.3,6.0,24.2,39.0,25.0,5.5
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,7.0,6.0,24.0,37.0,24.0,6.0
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,3.4,5.7,21.6,37.0,24.0,6.6
Buzzards Bay,Marys Pond,41.75645701,-70.78989856,2005-09-06,0.6,5.7,16.7,38.0,25.0,7.9
Buzzards Bay,Leonards Pond,41.75026335,-70.80466442,2005-09-06,5.3,5.9,22.7,90.0,59.0,0.5
Buzzards Bay,Leonards Pond,41.75026335,-70.80466442,2005-09-06,4.8,5.9,22.4,90.0,58.0,1.0
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-09-07,8.2,6.4,24.1,81.0,53.0,0.5
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-09-07,7.9,6.3,24.0,85.0,55.0,1.6
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-09-07,8.0,6.4,23.9,81.0,53.0,2.6
Buzzards Bay,Sampson Pond,41.85206447,-70.75297674,2005-09-07,7.9,6.3,23.8,81.0,53.0,3.6
Buzzards Bay,Snipatuit Pond,41.78090716,-70.86202375,2005-09-07,7.8,6.1,23.6,48.0,31.0,0.5
Buzzards Bay,Snipatuit Pond,41.78090716,-70.86202375,2005-09-07,7.5,6.1,23.1,48.0,31.0,1.2
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,7.8,7.9,23.5,59.0,38.0,0.6
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,7.8,7.8,23.3,59.0,38.0,3.0
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,7.7,7.8,23.2,59.0,38.0,5.0
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,6.5,7.0,18.9,58.0,37.0,6.1
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,6.7,7.0,20.9,59.0,38.0,5.7
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,6.6,6.8,16.3,58.0,37.0,6.7
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,6.5,6.7,13.9,58.0,37.0,7.5
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,5.1,6.6,12.2,59.0,38.0,8.0
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,3.5,6.5,11.0,59.0,38.0,8.5
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,5.9,6.7,13.0,58.0,37.0,7.7
Housatonic,Goose Pond,42.28513941,-73.19308795,2005-08-24,-0.2,6.4,7.7,74.0,47.0,11.0
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,7.2,8.0,24.2,203.0,130.0,0.5
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,7.1,7.9,22.5,198.0,127.0,6.0
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,8.7,8.0,20.0,190.0,121.0,6.3
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,7.0,7.5,13.4,188.0,120.0,7.9
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,6.6,7.4,12.7,188.0,120.0,8.2
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,4.3,7.2,10.9,190.0,122.0,9.2
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,0.7,7.0,8.7,195.0,125.0,10.7
Housatonic,Onota Lake,42.46492596,-73.28394056,2005-08-23,-0.2,7.0,5.9,224.0,144.0,17.7
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,8.3,8.4,23.8,335.0,214.0,0.6
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,8.3,8.5,23.8,335.0,215.0,1.5
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,8.3,8.6,23.8,336.0,215.0,2.5
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,8.3,8.5,23.7,336.0,216.0,5.0
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,9.6,8.4,22.2,354.0,227.0,5.5
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,9.9,8.3,19.5,360.0,230.0,6.0
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,9.7,8.1,15.7,361.0,231.0,6.5
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,9.8,8.1,13.1,362.0,232.0,7.5
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,7.6,7.7,10.2,367.0,235.0,8.5
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,-0.2,7.3,9.5,370.0,237.0,9.0
Housatonic,Stockbridge Bowl,42.33510586,-73.31812587,2005-08-24,3.2,7.4,9.8,368.0,236.0,8.7
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,7.5,7.1,23.2,36.0,23.0,0.6
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,7.0,7.1,22.9,36.0,23.0,5.1
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,3.7,6.2,20.2,36.0,23.0,6.0
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,1.8,6.1,18.3,36.0,23.0,6.4
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,0.4,6.0,14.0,38.0,24.0,7.5
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,-0.2,6.3,10.1,59.0,38.0,9.9
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,-0.2,6.4,9.2,58.0,38.0,12.0
Westfield,Norwich Pond,42.30498564,-72.83260247,2005-09-06,-0.2,6.4,8.9,63.0,40.0,13.7
Westfield,Windsor Pond,42.53700951,-72.97936418,2005-08-23,7.5,7.6,23.2,48.0,31.0,0.6
Westfield,Windsor Pond,42.53700951,-72.97936418,2005-08-23,6.8,7.3,22.8,48.0,31.0,2.8
Westfield,Windsor Pond,42.53700951,-72.97936418,2005-08-23,1.2,6.2,20.2,43.0,28.0,3.9
Westfield,Windsor Pond,42.53700951,-72.97936418,2005-08-23,2.7,5.9,9.7,38.0,24.0,6.0
Westfield,Windsor Pond,42.53700951,-72.97936418,2005-08-23,0.6,5.8,5.8,42.0,27.0,9.2
Westfield,Windsor Pond,42.53700951,-72.97936418,2005-08-23,-0.2,5.8,5.4,44.0,28.0,10.9
Westfield,Windsor Pond,42.53700951,-72.97936418,2005-08-23,-0.2,6.0,5.3,48.0,30.0,14.6
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,6.9,5.9,25.8,41.0,26.0,0.6
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,2.9,5.4,24.9,41.0,26.0,2.1
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,-0.2,5.3,22.5,42.0,27.0,2.4
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,-0.2,5.2,20.0,42.0,27.0,2.8
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,2.1,5.0,10.8,42.0,27.0,4.6
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,1.8,5.0,7.3,43.0,27.0,6.0
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,1.7,5.0,5.4,43.0,28.0,9.0
Millers,Packard Pond,42.63380602,-72.23276091,2005-08-17,-0.2,5.9,5.3,74.0,48.0,12.0
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,7.2,7.0,25.9,147.0,94.0,0.5
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,6.6,7.0,24.8,147.0,94.0,4.0
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,6.1,6.4,22.6,154.0,99.0,5.7
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,7.5,6.5,20.1,160.0,103.0,6.1
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,11.1,6.9,16.9,177.0,113.0,6.8
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,7.4,6.2,14.5,201.0,128.0,7.4
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,1.7,6.0,13.1,219.0,140.0,8.0
Chicopee,Lake Lorraine,42.14509062,-72.51299232,2005-09-06,0.5,5.9,10.4,252.0,161.0,9.6
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,8.2,7.4,25.1,92.0,59.0,0.4
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,8.4,7.4,24.2,91.0,58.0,1.5
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,8.3,7.5,24.0,91.0,58.0,3.4
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,8.1,7.3,23.7,91.0,58.0,6.0
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,9.0,7.2,22.0,90.0,58.0,6.9
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,8.1,6.8,18.7,90.0,58.0,7.6
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,6.2,6.5,17.1,90.0,58.0,8.0
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,3.6,6.3,15.9,91.0,58.0,8.5
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,2.2,6.3,14.8,92.0,59.0,9.0
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,1.1,6.2,13.7,94.0,60.0,9.5
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,-0.2,6.1,12.4,102.0,65.0,10.0
Quinebaug,Alum Pond,42.14096257,-72.12021662,2005-09-07,-0.2,6.1,11.4,109.0,70.0,10.5
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,7.8,6.9,24.1,172.0,110.0,0.4
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,7.8,6.9,24.0,172.0,110.0,1.5
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,7.6,6.9,23.9,172.0,110.0,4.5
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,7.0,6.7,23.6,172.0,110.0,5.5
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,6.8,6.6,23.5,172.0,110.0,6.1
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,2.6,6.2,22.0,166.0,107.0,6.5
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,0.2,6.1,19.7,165.0,105.0,7.0
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,-0.2,6.2,16.6,167.0,107.0,8.0
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,-0.2,6.2,14.4,169.0,108.0,10.0
French,Webster Lake,42.05363901,-71.84807799,2005-09-07,-0.2,6.6,13.2,188.0,121.0,12.5
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,7.3,,26.3,512.0,328.0,0.6
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,7.4,,25.9,513.0,329.0,2.5
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,6.8,,23.4,507.0,324.0,4.5
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,6.1,,20.2,524.0,335.0,5.0
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,6.0,,17.4,547.0,350.0,5.5
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,2.5,,10.8,623.0,399.0,7.5
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,2.0,,7.5,713.0,456.0,9.5
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,1.0,,5.4,762.0,488.0,14.0
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,0.6,,5.2,766.0,490.0,19.0
Blackstone,Lake Quinsigamond,42.29024395,-71.75691119,2005-08-16,-0.2,,4.9,781.0,500.0,23.9
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,7.3,8.0,25.3,684.0,438.0,0.5
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,7.0,8.0,25.2,684.0,438.0,2.5
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,7.0,8.0,25.1,683.0,437.0,3.5
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,12.4,8.8,21.0,700.0,448.0,4.5
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,5.3,7.0,16.5,720.0,461.0,5.0
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,1.3,6.7,14.4,733.0,469.0,5.5
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,-0.2,6.5,10.1,868.0,555.0,6.5
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,-0.2,6.4,6.2,1270.0,812.0,9.0
Mystic,Horn Pond,42.46963022,-71.15765018,2005-08-23,-0.2,6.5,4.7,1860.0,1190.0,12.1
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,9.4,8.8,26.3,702.0,450.0,0.5
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,9.4,8.8,26.3,702.0,450.0,1.5
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,9.3,8.8,26.3,702.0,450.0,2.5
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,9.0,7.5,22.3,686.0,439.0,3.5
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,7.9,7.1,17.9,736.0,471.0,4.0
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,5.0,6.8,14.4,773.0,495.0,4.5
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,4.5,6.7,12.9,780.0,500.0,5.0
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,2.3,6.6,10.9,807.0,516.0,5.5
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,-0.2,6.3,6.5,1230.0,786.0,7.5
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,-0.2,6.4,3.3,1420.0,909.0,12.0
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,-0.2,6.6,3.6,1580.0,1010.0,18.0
Mystic,Upper Mystic Lake,42.43518342,-71.15084227,2005-08-10,-0.2,6.9,3.8,1610.0,1030.0,23.0
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,7.4,6.2,23.9,40.0,25.0,0.6
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,,6.2,23.8,39.0,25.0,2.5
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,6.4,6.2,23.8,39.0,25.0,3.5
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,6.6,6.1,23.5,39.0,25.0,4.6
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,6.5,5.9,22.6,39.0,25.0,6.5
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,7.2,5.8,17.6,36.0,23.0,7.5
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,6.0,5.6,14.8,37.0,24.0,8.5
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,6.6,5.5,12.1,37.0,24.0,9.6
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,5.2,5.2,9.1,37.0,24.0,11.5
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,1.2,5.3,8.0,39.0,25.0,13.5
Charles,Farm Pond,42.23288025,-71.34625451,2005-09-13,-0.2,6.0,7.7,55.0,35.0,16.7
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,8.9,8.6,23.9,458.0,293.0,0.6
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,9.1,8.8,23.5,459.0,294.0,2.6
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,9.2,8.8,23.2,459.0,294.0,3.5
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,9.1,8.7,22.9,458.0,293.0,4.6
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,17.7,9.9,18.7,468.0,299.0,5.5
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,17.6,9.6,12.7,473.0,303.0,6.5
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,9.3,7.2,8.9,495.0,317.0,7.5
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,3.1,6.6,7.1,517.0,331.0,8.5
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,0.3,6.4,6.0,535.0,342.0,9.5
Charles,Jamaica Pond,42.31754129,-71.11901573,2005-09-13,-0.2,6.1,4.2,708.0,453.0,13.0
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,7.4,7.2,26.4,404.0,258.0,0.5
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,7.4,7.2,25.7,404.0,259.0,1.5
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,7.3,7.1,25.2,403.0,258.0,2.5
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,7.5,6.6,19.7,384.0,246.0,3.6
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,5.6,6.4,14.4,385.0,247.0,4.0
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,4.6,6.3,12.2,388.0,248.0,4.5
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,3.9,6.3,11.0,392.0,251.0,5.0
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,3.2,6.3,9.4,400.0,256.0,5.6
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,1.8,6.2,7.4,418.0,268.0,6.6
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,-0.2,6.2,6.0,460.0,294.0,7.6
Nashua,Fort Pond,42.52346976,-71.6880925,2005-08-02,-0.2,6.4,5.2,630.0,404.0,10.1
